代碼,公司名,
06879P,智原永豐79售01,
06880P,GIS永豐79售01,
06881P,創意統一79售01,
06882P,滬深2X元富79售01,
68831,上銀台新78購01,
68832,旺宏台新78購01,
06883P,奇力新兆豐79售01,
06884P,上銀兆豐7A售02,
06885P,台積電永豐79售01,
06886P,大立光凱基79售05,
68878,中石化台新78購01,
68879,和大台新78購01,
06887P,大立光凱基7A售02,
68880,上銀台新78購02,
68881,鴻海台新78購01,
06888P,智原群益7A售01,
06889P,新唐群益7A售01,
06890P,滬深2X元大7A售02,
06891P,長榮元富79售02,
06892P,上銀康和79售01,
06893P,潤泰全中信79售01,
06894P,滬深2X群益7A售03,
06895P,中石化群益79售02,
68964,TPK富邦79購01,
06896P,台積電群益79售05,
68974,奇力新台新78購01,
06897P,美律群益7A售02,
06898P,大立光群益7A售03,
06899P,玉晶光群益79售02,
06900P,智邦凱基79售01,
06901P,技嘉凱基79售03,
69027,群創永昌79購01,
06902P,微星凱基79售02,
69031,宏碁中信78購02,
69034,敦泰台新78購01,
06903P,華新科凱基79售03,
06904P,新光金凱基79售01,
06905P,T50正2永豐79售01,
06906P,滬深2X永豐79售03,
06907P,上銀元富79售01,
06908P,美律元富79售01,
69093,T50反1凱基7B購01,
69094,T50反1凱基7B購02,
69095,T50反1凱基7B購03,
69096,T50反1凱基7B購04,
69097,T50反1凱基7B購05,
69098,T50反1凱基7B購06,
06909P,滬深2X元大79售02,
06910P,可成元大79售02,
06911P,大立光元大79售04,
06912P,大立光元大7A售01,
06913P,GIS兆豐7A售02,
69142,宏碁元富78購01,
06914P,儒鴻國票79售02,
06915P,智邦國票79售01,
69166,宏達電中信79購01,
69169,康友台新78購01,
06916P,大同國票79售01,
06917P,元上證群益7A售01,
06918P,深中小群益7A售01,
06919P,A50正2永豐79售01,
06920P,大同台新7A售01,
06921P,美律統一79售01,
69221,創意玉山78購01,
06922P,聯發科元富79售02,
06923P,GIS康和79售01,
69248,GIS中信79購01,
06924P,台光電富邦79售01,
69251,新光金台新78購01,
69252,智伸科台新78購01,
06925P,臺股指元大7A售05,
06926P,滬深2X凱基79售05,
06927P,FBVIX群益79售02,
69283,國巨玉山78購01,
06928P,旺宏群益79售02,
06929P,旺宏群益7B售01,
06930P,全新群益79售02,
06931P,可成群益7A售01,
06932P,大立光群益79售05,
06933P,聯發科兆豐79售02,
06934P,可成兆豐79售02,
69350,T50反1康和7B購01,
06935P,亞光兆豐79售02,
69361,奇力新統一78購01,
69362,可成統一78購01,
69372,T50反1中信7B購01,
06938P,大成鋼元大79售03,
06939P,祥碩元大79售01,
69401,麗豐元大78購01,
06940P,大成鋼元富79售02,
06941P,滬深2X中信79售02,
06942P,訊芯群益79售02,
69430,美律富邦79購01,
06943P,鴻海國票79售01,
06944P,聯發科國票79售01,
06945P,大立光兆豐79售02,
69460,旺宏台新78購02,
69461,義隆台新78購01,
06946P,台光電元大79售03,
06947P,南亞科元大79售02,
06948P,宏達電元大79售01,
06949P,為升元富79售02,
06950P,創意康和79售01,
06951P,TPK凱基79售03,
06952P,國巨日盛79售02,
06953P,創意日盛79售01,
06954P,可成國票79售02,
06955P,FB臺2X群益7A售01,
06956P,FB臺2X群益7A售02,
06957P,樺漢元大79售01,
69581,聯發科中信78購01,
06958P,滬深2X富邦79售03,
06959P,FB上証元富79售02,
06960P,滬深2X康和79售03,
69610,創意國泰7A購01,
06961P,創意康和79售02,
06962P,大成鋼中信79售02,
69639,A50正2日盛7A購01,
06963P,聯發科中信7B售01,
06964P,可成中信79售02,
06965P,智原群益7A售02,
69669,T50反1國泰79購01,
06966P,為升元大79售04,
69678,大立光富邦7A購01,
06967P,宏碁統一79售01,
06968P,可成統一7A售01,
06969P,新光金中信7B售02,
06970P,國巨凱基79售01,
69715,T50反1兆豐7B購01,
69716,T50反1兆豐7C購01,
06971P,聯電日盛79售01,
06972P,台達電日盛79售01,
69730,鴻海兆豐79購01,
69731,鴻海兆豐7C購01,
06973P,大同日盛79售01,
06974P,南亞科日盛79售01,
06975P,臺股指日盛79售01,
69761,滬深2X永昌79購02,
06976P,上銀統一7A售02,
06977P,可成統一7A售02,
06978P,旺宏元富79售03,
69792,TPK玉山79購01,
06979P,GIS元富79售02,
69803,中石化第一79購01,
06980P,為升康和79售01,
06981P,技嘉康和79售01,
06982P,上銀元大79售01,
06983P,大同元大79售02,
06984P,可成元大79售05,
06985P,大立光元大79售09,
06986P,旺宏兆豐7A售04,
69874,全新玉山7A購01,
06987P,聯發科中信7A售02,
69884,元油反富邦79購01,
06988P,景碩中信79售02,
06989P,臺股指中信7A售12,
06990P,鴻海群益79售06,
06991P,亞光群益79售01,
69924,聯電中信7A購01,
69928,GIS中信79購02,
69929,東聯台新79購01,
06992P,聯發科元大79售07,
69930,致茂台新79購01,
06993P,可成元大79售08,
06994P,大立光元大79售11,
06995P,宏盛康和79售02,
06996P,台積電玉山79售02,
06997P,南亞科群益79售06,
69980,台積電第一7C購01,
06998P,台灣50元大7B售01,
06999P,美律元大79售02,
07000P,全新元大7B售01,
07001P,鴻海凱基79售05,
70020,旺宏元富79購01,
70027,滬深2X國泰79購01,
07002P,鴻海凱基79售06,
07003P,鴻海凱基79售07,
07004P,新光金凱基79售03,
07005P,台積電兆豐7A售02,
07006P,台積電統一7A售04,
70070,鴻海統一79購01,
07007P,美律統一7A售01,
07008P,國巨康和79售01,
70094,創意國泰79購01,
07009P,中石化凱基79售03,
07010P,創意凱基79售06,
70115,鴻海兆豐7A購01,
70118,新光金兆豐7C購01,
07011P,台積電統一7A售05,
07012P,南亞科統一79售01,
70130,台積電台新78購01,
70131,可成台新78購02,
07013P,達邁康和79售02,
70148,亞光元大78購01,
07014P,南亞科元大79售07,
07015P,聯發科元大79售08,
07016P,聯發科元大79售09,
70174,明泰玉山7A購01,
07017P,臺股指元大79售15,
70180,華通國泰78購03,
70186,深中小富邦78購01,
07018P,臺股指元大79售16,
07019P,臺股指元大79售17,
70209,T50反1統一78購01,
07020P,台積電台新7A售05,
70210,道瓊反統一78購02,
07021P,台積電群益79售08,
70222,旺宏凱基79購01,
70223,旺宏凱基79購02,
07022P,台灣50兆豐7C售01,
07023P,臺股指兆豐79售02,
07024P,臺股指兆豐79售03,
70254,亞光中信78購01,
70255,GIS中信79購03,
70256,聯電台新78購01,
70257,台光電台新78購01,
70258,聯發科台新78購01,
07025P,臺股指兆豐79售04,
07026P,聯電凱基79售03,
70271,GIS國泰78購01,
70272,達方國泰78購01,
70273,大同富邦78購01,
70276,智原富邦78購01,
70277,和碩富邦78購01,
07027P,創意凱基79售07,
07028P,臺股指凱基79售08,
70290,上銀台新78購03,
70291,鴻海台新78購04,
70292,景碩台新78購01,
07029P,臺股指凱基79售09,
70304,T50正2元大7A購01,
70309,晶電元大78購01,
07030P,臺股指凱基79售10,
70316,GIS元大78購01,
07031P,臺股指凱基79售11,
07032P,臺股指永昌79售01,
07033P,臺股指永昌79售02,
70347,晶電凱基79購01,
70348,晶電凱基79購02,
07034P,臺股指永昌79售03,
07035P,臺股指永昌79售04,
70368,GIS中信79購04,
70369,智邦台新78購01,
07036P,臺股指富邦79售03,
70375,S&P反1統一78購01,
07037P,臺股指富邦79售04,
70381,日月光國泰78購01,
70384,創意國泰78購01,
70386,南亞科富邦78購01,
70387,南亞科富邦79購01,
70388,中壽富邦79購01,
70389,智原富邦78購02,
07038P,臺股指麥證79售04,
70391,致伸富邦79購01,
70392,臻鼎富邦79購01,
70394,南茂富邦79購01,
07039P,臺股指麥證79售05,
70400,旺宏凱基79購03,
70401,晶電凱基79購03,
70402,晶電凱基79購04,
07040P,臺股指麥證79售06,
70411,欣興中信78購01,
70417,友達第一78購01,
07041P,臺股指麥證7C售04,
07042P,臺股指麥證7C售05,
70430,鴻海元大78購02,
07043P,臺股指麥證7C售06,
70449,儒鴻第一79購01,
07044P,中石化元大79售03,
70452,大立光兆豐78購01,
70453,大立光兆豐78購02,
07045P,儒鴻元大79售05,
07046P,和大元大79售03,
70477,大立光凱基79購01,
70478,大立光凱基79購02,
70479,大立光凱基79購03,
07047P,葡萄王元大79售04,
70481,元黃金元大7A購01,
70483,道瓊反元大79購01,
07048P,日月光元大79售04,
70492,大立光元大78購01,
70493,大立光元大79購01,
70499,上証2X中信7A購01,
07049P,佳世達元大79售02,
70502,大立光中信78購02,
70503,大立光中信78購03,
70504,華新台新78購01,
07050P,景碩元大79售03,
70514,和大國泰78購01,
07051P,緯創元大79售04,
70520,大立光國泰79購01,
70522,京鼎國泰78購01,
70526,奇力新富邦79購01,
70529,大立光富邦79購02,
07052P,貿聯元大79售04,
70535,大立光統一78購01,
07053P,臻鼎元大79售02,
07054P,中租元大79售03,
70555,美律凱基78購01,
07055P,樺漢元大79售03,
07056P,康友元大79售02,
70576,聯發科中信78購02,
07057P,台灣50群益7B售01,
70580,GIS台新78購01,
07058P,滬深2X群益7C售01,
70590,台灣50元富78購01,
07059P,隆達群益7A售02,
70602,中信金第一7C購01,
07060P,臺股指群益79售08,
70613,玉晶光台新78購01,
70614,臻鼎台新78購01,
07061P,臺股指群益79售09,
07062P,臺股指群益79售10,
07063P,臺股指群益79售11,
70644,大立光凱基78購01,
07064P,臺股指群益79售12,
70654,台積電統一78購03,
07065P,臺股指群益79售13,
07066P,臺股指群益79售14,
07067P,臺股指群益79售15,
70685,玉晶光國泰78購01,
07068P,臺股指群益79售16,
70695,美律第一78購01,
70696,元大金第一7C購01,
70698,彩晶第一79購01,
07069P,臺股指群益79售17,
70700,T50反1元大79購03,
70705,國喬台新78購01,
07070P,臺股指永豐79售01,
07071P,臺股指統一79售02,
70727,美律凱基78購02,
07072P,臺股指統一79售03,
70738,玉晶光國泰79購01,
07073P,臺股指統一79售04,
70741,儒鴻富邦78購01,
70742,聯電富邦78購01,
70745,華新科富邦78購01,
70746,元大金富邦78購01,
70748,開發金第一7C購01,
07074P,臺股指統一7C售01,
70758,京鼎元大79購01,
07075P,臺股指統一7C售02,
70762,欣興台新78購01,
07076P,臺股指統一7C售03,
70771,台灣50兆豐78購01,
07077P,A50正2元富79售04,
70784,滬深2X富邦78購01,
70785,元石油富邦79購01,
07078P,緯創元富79售02,
70790,美律富邦78購01,
70795,T50反1永昌7C購01,
70799,義隆台新78購02,
07079P,臺股指元富79售05,
70807,全宇元大79購01,
70808,聯德元大79購01,
70809,聯德元大79購02,
07080P,臺股指元富79售06,
70811,今國光元大79購01,
70814,滬深2X富邦79購01,
07081P,大成鋼康和79售02,
70821,開發金統一79購01,
07082P,南亞科康和79售01,
70835,中石化日盛78購01,
70836,華通日盛78購01,
07083P,中租康和79售01,
70843,正隆元大79購01,
70844,燁輝元大79購01,
70845,允強元大79購01,
07084P,台積電凱基79售01,
70850,興富發元大79購01,
70851,裕民元大79購01,
70852,裕民元大79購02,
70853,萬海元大79購01,
70854,萬海元大79購02,
70855,聯詠元大79購01,
70856,大聯大元大79購01,
70858,力成元大79購01,
70859,力成元大79購02,
07085P,南亞科凱基79售02,
70862,百和元大79購01,
70863,百和元大79購02,
70864,宏全元大79購01,
70865,裕融元大79購01,
70867,永豐金中信7C購01,
70869,富邦金台新78購01,
07086P,晶電凱基79售05,
70878,FB臺反統一78購01,
07087P,晶電凱基79售06,
70880,GIS玉山7A購01,
07088P,明泰凱基79售01,
07089P,華新元大79售03,
07090P,瑞昱元大79售01,
07091P,京元電元大79售04,
70920,中橡國泰78購01,
70923,上証2X富邦78購01,
70924,華紙富邦78購01,
70925,燁輝富邦78購01,
07092P,奇力新元大79售01,
70936,群創康和78購01,
70937,群創康和79購01,
07093P,強茂元大79售03,
70940,中砂第一79購01,
70941,華紙第一79購01,
70943,宏碁第一79購01,
70944,中工第一79購01,
07094P,潤泰全元大79售04,
07095P,新唐元大79售04,
07096P,彩晶元大79售01,
70977,台灣50台新78購01,
07097P,國巨富邦79售04,
70980,GIS台新78購02,
07098P,滬深2X群益79售10,
70995,美律國泰78購01,
70997,玉晶光國泰78購02,
70999,今國光國泰7A購01,
07099P,SP黃豆群益7A售02,
71000,力成國泰78購01,
71002,宏全國泰7A購01,
71003,FB上証富邦78購01,
71004,元上證富邦78購01,
71005,CFA50富邦79購01,
71007,台積電富邦78購01,
07100P,鴻海群益79售09,
71012,長榮航富邦78購01,
07101P,國巨群益79售05,
07102P,國巨群益79售06,
71030,鴻海第一79購01,
07103P,南亞科群益79售07,
71044,訊芯日盛79購01,
07104P,欣興群益7A售01,
71056,中石化中信79購01,
71058,中鋼台新7A購01,
07105P,臻鼎群益7A售01,
07106P,A50正2元富79售05,
07107P,元油2X日盛79售01,
71086,電子類元大7B購03,
71087,電子類元大7B購04,
07108P,滬深2X群益79售11,
07109P,南亞科群益79售09,
71107,美律國泰79購01,
71108,創意國泰79購04,
07110P,上銀富邦7A售03,
71110,GIS國泰79購01,
71114,臻鼎富邦79購02,
71115,台郡富邦7A購01,
07111P,聯發科富邦79售03,
71124,全宇群益79購01,
07112P,聯發科富邦79售04,
07113P,聯發科富邦7A售04,
07114P,A50正2群益7A售04,
07115P,玉晶光群益79售03,
71162,滬深2X中信81購02,
71163,允強中信7A購01,
71164,上銀中信79購01,
71165,為升中信79購01,
71166,建準中信79購01,
71167,聯發科中信79購02,
71168,台虹中信79購01,
07116P,嘉聯益群益7A售02,
71170,明泰台新79購01,
07117P,全新統一7A售02,
71182,大成元大7A購01,
71187,鑽全元大7A購01,
71189,華紙元大7A購01,
07118P,國巨元富79售03,
71190,英利元大7A購01,
71197,華固元大7A購01,
71198,新興元大7A購01,
71199,高鐵元大7A購01,
07119P,聯發科元富79售04,
71201,文曄元大7A購01,
71202,健鼎元大7A購01,
71208,京鼎國泰7A購01,
07120P,嘉聯益康和79售01,
71210,台苯富邦79購01,
71214,欣興富邦79購01,
71216,CFA50統一79購01,
07121P,台灣50日盛79售02,
71222,GIS統一79購01,
71225,劍麟元富7A購01,
71229,力成元富7A購01,
07122P,鴻海元大79售07,
71230,矽創元富7A購01,
71232,宏全元富7A購01,
71236,T50反1兆豐81購01,
07123P,旺宏元大79售09,
07124P,聯發科元大79售13,
71250,智原第一7A購01,
07125P,聯發科元大79售14,
71260,滬深2X凱基79購01,
71261,滬深2X凱基79購02,
71262,滬深2X凱基7A購01,
71263,滬深2X凱基7A購02,
71266,友訊元大7A購01,
07126P,TPK元大79售04,
71270,眾達元大7A購01,
07127P,國巨日盛79售03,
71285,華通台新79購01,
71286,大聯大台新79購01,
07128P,國巨元大79售06,
07129P,康普元大79售01,
71306,聯詠玉山7A購01,
71307,台紙國泰79購01,
71308,華紙國泰79購01,
71309,劍麟國泰79購01,
07130P,台達電群益7A售01,
71311,友訊國泰79購01,
71318,裕民國泰79購01,
07131P,創意群益79售03,
71327,興富發統一79購01,
71328,百和統一79購01,
71329,裕融統一79購01,
07132P,旺宏永豐79售08,
07133P,美律中信7B售02,
71341,日股2X群益79購01,
07134P,FBVIX群益79售03,
07135P,禾伸堂群益7A售01,
07136P,國巨凱基79售03,
07137P,國巨元大79售08,
07138P,臺股指元大79售22,
07139P,國巨統一79售03,
07140P,儒鴻元富79售02,
71413,技嘉中信79購01,
71414,強茂中信79購01,
71416,禾伸堂中信79購01,
71417,禾伸堂中信79購02,
71419,麗豐中信79購01,
07141P,華新科元富79售02,
71420,T50正2台新79購01,
07142P,宏達電元富79售02,
07143P,創意元富79售01,
07144P,台灣50永昌79售01,
71455,立隆電國泰79購01,
07145P,旺宏富邦7A售05,
71469,強茂富邦7A購01,
07146P,華新科凱基79售05,
71474,盛群富邦7A購01,
71475,矽格富邦7A購01,
71476,台表科富邦7A購01,
07147P,全新元大79售04,
07148P,玉晶光兆豐79售03,
07149P,國巨永豐79售07,
07150P,滬深2X群益79售12,
07151P,滬深2X群益7C售02,
07152P,FBVIX群益79售05,
07153P,國巨統一79售04,
07154P,滬深2X元富7C售05,
07155P,玉晶光元富79售02,
07156P,聯發科中信79售04,
07157P,臺股指中信79售01,
07158P,奇力新凱基79售03,
07159P,微星日盛79售01,
71604,T50反1中信7B購02,
71605,台玻中信79購01,
71608,創見中信79購01,
07160P,玉晶光日盛79售02,
71611,盛群中信79購01,
71612,台表科中信79購01,
07161P,大同群益7A售01,
07162P,台勝科群益7A售01,
07163P,旺宏富邦7A售06,
07164P,鴻海麥證79售04,
71654,臺指反富邦79購01,
71657,可成富邦79購01,
71658,FB上証統一79購01,
07165P,鴻海麥證7A售03,
71660,滬深2X統一79購01,
07166P,國巨麥證79售02,
07167P,國巨麥證7A售03,
07168P,台積電麥證79售03,
07169P,台積電麥證7A售03,
71707,智邦中信79購01,
71709,長榮航中信79購01,
07170P,智邦麥證79售01,
71711,TPK中信7A購01,
07171P,智邦麥證7A售03,
71721,華邦電台新79購01,
71723,長榮台新79購01,
71725,GIS台新79購01,
07172P,宏碁麥證79售02,
71737,台灣50兆豐7A購01,
07173P,宏碁麥證7A售02,
71745,中石化統一7A購01,
71746,鴻海統一79購02,
71748,大同統一79購01,
07174P,微星麥證79售02,
71755,台勝科統一79購01,
07175P,微星麥證7A售03,
07176P,聯發科麥證79售03,
07177P,聯發科麥證7A售05,
07178P,可成麥證79售02,
71798,和大中信7A購01,
07179P,可成麥證7A售03,
71801,中纖台新79購01,
71802,鴻海台新79購01,
07180P,華新科麥證79售03,
07181P,華新科麥證7A售04,
07182P,亞光麥證79售02,
07183P,亞光麥證7A售03,
71844,台塑第一7A購01,
71845,南亞第一7A購01,
07184P,滬深2X群益7A售05,
71855,滬深2X群益79購01,
07185P,大同群益7A售02,
07186P,華新科群益7A售01,
07187P,聯鈞群益7A售01,
07188P,南亞科玉山7A售02,
07189P,台積電元大7A售02,
71900,上証2X中信79購01,
71901,滬深2X中信79購01,
71905,宏碁中信7B購01,
07190P,智邦元大7A售01,
07191P,友達元大7A售02,
07192P,義隆元大7A售01,
71930,大立光國泰79購03,
71935,奇力新富邦79購02,
71937,大立光富邦79購06,
71938,大立光富邦79購07,
71939,長虹富邦7A購01,
07193P,創意元大7A售02,
71944,中橡凱基78購01,
07194P,臺股指元大7A售07,
71957,臺指反中信7C購01,
71958,榮化中信78購01,
71959,彩晶中信7A購01,
07195P,臺股指元大7A售08,
71960,東聯台新78購01,
71961,美律台新78購01,
71962,王品台新78購01,
07196P,全新永豐7A售01,
71970,亞德客國泰78購01,
71971,台玻國泰78購01,
71976,大毅國泰79購01,
71979,開發金國泰78購01,
07197P,元油反群益7A售03,
71985,統一第一7A購01,
71987,兆豐金第一7A購01,
